Meta_X,Meta_Y,Epsilon,Max_N,Veces_Exito,Total_Intentos,Tiempo_Promedio_ms
11.300000190734863,3.200000047683716,0.1,50,0,100,0.0
11.300000190734863,3.200000047683716,0.1,200,0,100,0.0
11.300000190734863,3.200000047683716,0.1,1000,100,100,171.14180681999994
11.300000190734863,3.200000047683716,0.5,50,0,100,0.0
11.300000190734863,3.200000047683716,0.5,200,98,100,28.105588918367353
11.300000190734863,3.200000047683716,0.5,1000,100,100,27.648139889999996
11.300000190734863,3.200000047683716,2.0,50,81,100,7.6864650617283985
11.300000190734863,3.200000047683716,2.0,200,100,100,9.376832579999999
11.300000190734863,3.200000047683716,2.0,1000,100,100,10.03012418
